customer_zip_code_prefix,customer_city,customer_state,geolocation_lat,geolocation_lng,customer_count
2763,sao paulo,SP,-23.479037666994987,-46.67583717349721,1
2764,sao paulo,SP,-23.479701691058132,-46.67773389907746,1
2803,sao paulo,SP,-23.486685148263682,-46.69370946811439,1
5052,sao paulo,SP,-23.533210708807456,-46.70104021048447,1
5068,sao paulo,SP,-23.516236710003827,-46.70225483954603,1
5072,sao paulo,SP,-23.521422249326807,-46.70348444146703,1
28695,cachoeiras de macacu,RJ,-22.602306948260036,-42.76142622840878,1
28810,boa esperanca,RJ,-22.751923494229857,-42.53355679259949,1
83730,contenda,PR,-25.679134708289812,-49.53535670561776,1
83760,mariental,PR,-25.50943247821568,-49.298553,1
83829,fazenda rio grande,PR,-25.656913283085345,-49.325423406025216,1
83870,campo do tenente,PR,-25.98558970418453,-49.67827341565766,1
84051,ponta grossa,PR,-25.099430516979943,-50.17685102933054,1
28143,mussurepe,RJ,-21.84251257848949,-41.25341551332294,1
28997,saquarema,RJ,-22.859910499727818,-42.596001062384424,1
28998,saquarema,RJ,-22.88271928711453,-42.599653560712234,1
5104,sao paulo,SP,-23.51387705958752,-46.75621774505109,1
5105,sao paulo,SP,-23.512098356339056,-46.75732910234469,1
5109,sao paulo,SP,-23.50384157387845,-46.76057807750388,1
5116,sao paulo,SP,-23.512655542442094,-46.7465413538589,1
5123,sao paulo,SP,-23.505548888599883,-46.73796871569539,1
5127,sao paulo,SP,-23.497544650322833,-46.73894137655675,1
28892,rio das ostras,RJ,-22.430659435293666,-41.99013315075911,1
28912,cabo frio,RJ,-22.84842225037652,-42.04269685300313,1
28923,cabo frio,RJ,-22.821259956263006,-41.995753434759294,1
28926,cabo frio,RJ,-22.640052989499004,-42.00547415944752,1
28927,cabo frio,RJ,-22.626445525702376,-42.00644874597795,1
28929,cabo frio,RJ,-22.750238201407825,-42.01159127461132,1
28948,sao pedro da aldeia,RJ,-22.81535622352685,-42.11172647408186,1
28993,bacaxa,RJ,-22.893316085785226,-42.47000671301413,1
2820,sao paulo,SP,-23.452793107256145,-46.708985941812294,1
2832,sao paulo,SP,-23.481182966194325,-46.69371032208758,1
2839,sao paulo,SP,-23.47747057032342,-46.68293028819837,1
2841,sao paulo,SP,-23.479915760524968,-46.6865218065891,1
83607,campo largo,PR,-25.453481389268706,-49.51131950259274,1
83608,campo largo,PR,-25.447504451400416,-49.441282702447324,1
83650,balsa nova,PR,-25.57349560568768,-49.62757015584016,1
83703,araucaria,PR,-25.582394670163957,-49.40533988594558,1
44066,feira de santana,BA,-12.23124485709225,-38.935014705007426,1
44072,feira de santana,BA,-12.2339250912009,-38.90582465512863,1
44089,feira de santana,BA,-12.267646991616061,-38.943436290355535,1
44092,feira de santana,BA,-12.29931496028016,-38.952110261863886,1
44094,feira de santana,BA,-12.276989668104196,-38.9464877032098,1
44096,feira de santana,BA,-12.295229294847712,-38.91732055736044,1
28450,sao joao do paraiso,RJ,-22.28155598332901,-45.10349325300495,1
28510,santa rita da floresta,RJ,-15.632864242164501,-43.072635886699686,1
69316,boa vista,RR,2.779961659177852,-60.734699547030786,1
69380,bonfim,RR,3.3621150581128316,-59.83322248785685,1
69460,coari,AM,-4.09374263540589,-63.14117324221792,1
69905,rio branco,AC,-9.976918860902307,-67.80810933644136,1
69908,rio branco,AC,-9.979282220514099,-67.88020368411595,1
69909,rio branco,AC,-10.02102061400725,-67.80168027994576,1
44057,feira de santana,BA,-12.21910281215664,-38.9384004330136,1
44061,feira de santana,BA,-12.215384074501927,-38.957263672016154,1
44620,baixa grande,BA,-11.96147261711341,-40.16778905956732,1
44642,nova fatima,BA,-11.608126706996915,-39.630423046437684,1
44645,capela do alto alegre,BA,-11.671553500430177,-39.835957422492854,1
44670,anguera,BA,-12.150285458856343,-39.245960093032245,1
44680,ipecaeta,BA,-12.311407125375581,-39.30950897255724,1
44690,varzea nova,BA,-11.257277417899767,-40.943926853314416,1
44715,varzea do poco,BA,-11.527258591060656,-40.316614860849334,1
3373,sao paulo,SP,-23.573352042828578,-46.55291231300317,1
28145,sao sebastiao de campos,RJ,-20.757345182143844,-49.88184551275958,1
28155,santa maria,RJ,-11.314698067779764,-34.725129839453665,1
28340,boa ventura,RJ,-21.207949118544864,-41.88977443369495,1
28350,laje do muriae,RJ,-21.2108929815207,-42.1185407791096,1
28396,purilandia,RJ,-20.930128687294484,-41.955755421859884,1
28415,pureza,RJ,-21.58966622636175,-41.84131123934596,1
28425,cambiasca,RJ,-21.714719999999943,-41.92499999999996,1
28435,tres irmaos,RJ,-21.625645496895352,-41.98519583710767,1
69308,boa vista,RR,2.796401433054506,-60.685355018892814,1
69311,boa vista,RR,2.8469292065254628,-60.712952167283575,1
44345,cabaceiras do paraguacu,BA,-12.5618254818023,-39.18153999621979,1
44350,governador mangabeira,BA,-12.601161055340533,-39.04582470442742,1
44360,sao felix,BA,-12.606968335371109,-38.969289364592754,1
44450,salinas da margarida,BA,-12.874081355187327,-38.760463746164696,1
44460,itaparica,BA,-12.898324480246515,-38.66868381743051,1
44540,conceicao do almeida,BA,-12.778657206588948,-39.167317707766905,1
28093,campos dos goytacazes,RJ,-21.705046634166308,-41.30577407928481,1
84435,guamiranga,PR,-25.190694754814267,-50.80936362188927,1
45002,vitoria da conquista,BA,-14.843901046328423,-40.842459396559434,1
69087,manaus,AM,-3.06092879986861,-59.950967775108154,1
69095,manaus,AM,-3.028251576141933,-59.97625499485036,1
69096,manaus,AM,-3.0375184726705897,-59.968363413808255,1
69103,itacoatiara,AM,-3.1317886291397716,-58.431686830492836,1
69304,boa vista,RR,2.8246308720442936,-60.68798179447912,1
84168,castro,PR,-24.775695297014877,-50.00739531367073,1
84267,telemaco borba,PR,-24.326480691484853,-50.640506942088976,1
84269,telemaco borba,PR,-24.332522026656402,-50.65466665719944,1
84270,telemaco borba,PR,-24.318908067554464,-50.64772919673497,1
84271,telemaco borba,PR,-24.317742305656036,-50.65693940912393,1
5140,sao paulo,SP,-23.489980082195327,-46.72712041997771,1
5144,sao paulo,SP,-23.49982913020709,-46.722517365280865,1
5177,sao paulo,SP,-23.482640537537076,-46.74561873439331,1
28545,macuco,RJ,-21.98476686864408,-42.25244838242634,1
28555,valao do barro,RJ,-22.345766968364543,-41.75767926461165,1
28595,portela,RJ,-15.30715572439691,-38.85053052908849,1
28650,duas barras,RJ,-22.05306144446236,-42.51879810630607,1
28664,sao jose do ribeirao,RJ,-22.204999999999927,-42.39805999999993,1
5095,sao paulo,SP,-23.511974949211886,-46.717820262304606,1
84063,ponta grossa,PR,-25.06665089085803,-50.210809902659136,1
84072,ponta grossa,PR,-25.052630787141467,-50.16963776346265,1
85063,guarapuava,PR,-25.360575761057838,-51.456764471427334,1
85064,guarapuava,PR,-25.36029819677997,-51.43808091406989,1
85139,vitoria,PR,-25.272807023543834,-50.07009121273323,1
85140,candoi,PR,-25.560542872996994,-52.03598040524518,1
85145,foz do jordao,PR,-25.736009395185206,-52.11824339750997,1
85195,reserva do iguacu,PR,-25.81880915642345,-52.05039747294245,1
85240,mato rico,PR,-24.702111221053855,-52.159168671726796,1
85270,palmital,PR,-24.88563458678617,-52.21014090533628,1
5264,sao paulo,SP,-23.445776589261765,-46.7851327036751,1
5270,sao paulo,SP,-23.544915845994655,-46.64831660641613,1
5280,sao paulo,SP,-23.437909449626826,-46.770699966485935,1
5282,sao paulo,SP,-23.463983909136527,-46.754956696699935,1
5304,sao paulo,SP,-23.52420779617473,-46.735168117522065,1
27972,macae,RJ,-22.328101842833274,-41.76439361973373,1
85022,guarapuava,PR,-25.41503045475456,-51.47454311757262,1
85027,guarapuava,PR,-25.402663539856604,-51.49800444213825,1
84630,paula freitas,PR,-26.205468507303863,-50.93207217140116,1
84945,salto do itarare,PR,-23.605268403449074,-49.62747582545455,1
84970,santana do itarare,PR,-23.75543197589036,-49.62778509649632,1
84980,sao jose da boa vista,PR,-23.928615454824847,-49.66116447697119,1
5211,sao paulo,SP,-23.408988713079808,-46.7593886779352,1
5215,sao paulo,SP,-23.391808764422127,-46.734939696509734,1
5240,sao paulo,SP,-23.429480312154787,-46.7637907283525,1
5263,sao paulo,SP,-23.512605770579775,-46.561456950973124,1
44560,dom macedo costa,BA,-12.906137934124084,-39.192076256892555,1
44565,varzedo,BA,-12.97589256977562,-39.3952733205886,1
44580,sao miguel das matas,BA,-13.047656931762493,-39.45439400184948,1
84602,uniao da vitoria,PR,-26.243842242759563,-51.12172232887957,1
84603,uniao da vitoria,PR,-26.230607263452274,-51.06218784741187,1
84604,uniao da vitoria,PR,-26.22275481437359,-51.04373792849187,1
84605,uniao da vitoria,PR,-26.210891183618905,-51.08695527762548,1
84607,uniao da vitoria,PR,-26.22380346029068,-51.06151181676149,1
44755,ponto novo,BA,-10.875984806034019,-40.12802187077235,1
44775,filadelfia,BA,-10.742273218498525,-40.133475407993544,1
44780,antonio goncalves,BA,-10.572745326309084,-40.27582593792593,1
44798,umburanas,BA,-10.731455413955146,-41.32330803113113,1
44800,mundo novo,BA,-11.872145244234288,-40.48244632951041,1
44890,canarana,BA,-11.716138289868587,-41.76715907046423,1
44892,salobro,BA,-11.860459652819213,-41.75396975925798,1
44910,america dourada,BA,-11.45534706517941,-41.45792194795551,1
69045,manaus,AM,-3.065283554001103,-60.051943138621766,1
69047,manaus,AM,-3.059880579753169,-60.04231423904054,1
69049,manaus,AM,-3.0532274696162474,-60.03153543802427,1
69065,manaus,AM,-3.1251687386104665,-60.00547649998491,1
69067,manaus,AM,-3.10353259675113,-59.98879585317361,1
69068,manaus,AM,-3.1253557023267287,-59.99664021932086,1
69079,manaus,AM,-3.1078057735394253,-60.00414999270041,1
44730,caem,BA,-11.115152636765668,-40.39174854621037,1
27640,barao de juparana,RJ,-22.344358414159082,-43.68163917845686,1
27657,santa isabel do rio preto,RJ,-22.228423218563268,-44.06655708806323,1
2716,sao paulo,SP,-23.49464896181692,-46.68503707664534,1
2717,sao paulo,SP,-23.491997557032448,-46.684669925249196,1
45029,vitoria da conquista,BA,-14.874772228535377,-40.81109481119677,1
69030,manaus,AM,-3.0994820393809954,-60.033509479867675,1
69036,manaus,AM,-3.0942126564933896,-60.05881016657311,1
69038,manaus,AM,-3.077463446473964,-60.0569026831439,1
85275,laranjal,PR,-24.89180012781679,-52.477585702576036,1
2714,sao paulo,SP,-23.506104242484106,-46.687129356969585,1
27475,lidice,RJ,-22.829787268544855,-44.196809147471676,1
27512,resende,RJ,-22.473125040121136,-44.434935176779355,1
27515,resende,RJ,-22.47512616601276,-44.45598592595826,1
27522,resende,RJ,-22.47500025748093,-44.472280391419126,1
27536,resende,RJ,-22.455981969727446,-44.432028096830756,1
27598,penedo,RJ,-22.43448727902013,-44.53201065722094,1
68997,porto grande,AP,0.7076814373174959,-51.409521108823526,1
69007,manaus,AM,-3.0920355,-59.92157474999999,1
69021,manaus,AM,-3.0034547160757588,-60.03660522632765,1
45177,caraibas,BA,-14.697586059449323,-41.26588690904662,1
45180,anage,BA,-14.611360791492,-41.13638283709852,1
45190,planalto,BA,-14.670952825259961,-40.479648946440946,1
45265,caetanos,BA,-14.340477197018577,-40.907727152167915,1
45300,amargosa,BA,-13.027915958035509,-39.60169104219675,1
27333,barra mansa,RJ,-22.543397483799477,-44.125960215300545,1
27365,barra mansa,RJ,-22.452184115119994,-44.304796172630404,1
27420,quatis,RJ,-22.4123581934767,-44.26607975263635,1
27240,volta redonda,RJ,-22.49962751488955,-44.05450685596991,1
5315,sao paulo,SP,-23.533374471737652,-46.73128132257116,1
68924,vitoria do jari,AP,-0.9100904956856667,-52.42107094316748,1
68926,santana,AP,-0.05513741980694656,-51.15910937294821,1
68980,oiapoque,AP,3.842508276217248,-51.833958416345595,1
2750,sao paulo,SP,-23.493303022058086,-46.680637716080824,1
2752,sao paulo,SP,-23.4941967589976,-46.68293060286366,1
2754,sao paulo,SP,-23.490412640363253,-46.67769439683947,1
2755,sao paulo,SP,-23.48800287823144,-46.67972964801389,1
85350,nova laranjeiras,PR,-25.305346043348553,-52.53942861117956,1
85423,iguatu,PR,-24.713108555774742,-53.08699618874637,1
27278,volta redonda,RJ,-22.49018190736126,-44.116890454219934,1
27280,volta redonda,RJ,-22.48980237558531,-44.10891405085164,1
44920,joao dourado,BA,-11.347191540856294,-41.66100100991128,1
44940,central,BA,-11.136698466979883,-42.106664284671474,1
44960,ibitita,BA,-11.543743190919164,-41.9756783146835,1
44970,ibipeba,BA,-11.615597324539957,-42.05524258283478,1
2723,sao paulo,SP,-23.499879095713506,-46.68003015826884,1
2733,sao paulo,SP,-23.495381066668582,-46.69514630298885,1
2736,sao paulo,SP,-23.490116132725948,-46.69106985028038,1
2737,sao paulo,SP,-23.487732571152748,-46.69018202139969,1
27135,barra do pirai,RJ,-22.47147348398906,-43.82176084577266,1
27155,vargem alegre,RJ,-22.501276093731015,-43.928279020972965,1
26470,japeri,RJ,-22.679545467450538,-43.593041196799824,1
26480,japeri,RJ,-22.667916878063743,-43.58577332849087,1
85635,nova esperanca do sudoeste,PR,-25.899983729717466,-53.26151800839115,1
85680,boa esperanca do iguacu,PR,-25.63581904690653,-53.21447534566015,1
85700,barracao,PR,-26.253823547714124,-53.63388338074033,1
85708,bom jesus do sul,PR,-26.194806599274045,-53.598674520490796,1
85557,coronel domingos soares,PR,-26.22369095050902,-52.0300007182353,1
85565,sulina,PR,-25.699912147716937,-52.72068813344798,1
85575,sao jorge d'oeste,PR,-25.705029613115034,-52.918740393872646,1
85575,sao jorge do oeste,PR,-25.705029613115034,-52.918740393872646,1
85598,cruzeiro do iguacu,PR,-25.600927226899742,-53.12348312867223,1
85628,manfrinopolis,PR,-26.14422230537972,-53.30975982980494,1
26660,sacra familia do tingua,RJ,-22.48439489419429,-43.602306127871884,1
26920,conrado,RJ,-22.546568160435157,-43.57884543837606,1
5336,sao paulo,SP,-23.544924829520014,-46.753330396337894,1
5339,sao paulo,SP,-23.554474193503776,-46.75548753684523,1
85450,campo bonito,PR,-25.03348379417203,-52.99204548871616,1
85478,ibema,PR,-25.11697346722494,-53.01516267584668,1
85508,pato branco,PR,-26.265947453467763,-52.68368411266408,1
85509,pato branco,PR,-26.241173548756425,-52.702227722108724,1
85520,vitorino,PR,-26.266191153756715,-52.780834151474565,1
85525,mariopolis,PR,-26.354778741435545,-52.554335786909114,1
45325,brejoes,BA,-13.100003439556863,-39.80915359448122,1
45330,cravolandia,BA,-13.3584118622779,-39.81355286628127,1
45355,apuarema,BA,-13.856428388404744,-39.744409767080825,1
45375,planaltino,BA,-13.388773703858275,-40.37881622437182,1
45420,cairu,BA,-13.484783183416193,-39.02506035910309,1
3802,sao paulo,SP,-23.502447342818197,-46.485605237216355,1
5322,sao paulo,SP,-23.539621418832557,-46.751462337436806,1
5327,sao paulo,SP,-23.5452929772419,-46.757646427509506,1
68725,igarape-acu,PA,-1.1279582637701353,-47.61973920741049,1
68730,nova timboteua,PA,-1.1827933479544828,-47.38893559148273,1
68786,santo antonio do taua,PA,-1.1451505343640027,-48.127608860891314,1
68792,santa isabel do para,PA,-1.3052957844724087,-48.04698260876136,1
68798,santa barbara do para,PA,-1.231835637406864,-48.28934576325983,1
68800,breves,PA,-1.6827641076623434,-50.47971983783625,1
68815,curralinho,PA,-1.813813529228985,-49.79649724588802,1
68905,macapa,AP,0.04836227554156624,-51.05369032315201,1
45625,barro preto,BA,-14.808885344555364,-39.47327128746456,1
68620,viseu,PA,-1.2021836317837071,-46.13899904732771,1
68632,ulianopolis,PA,-3.749900885014324,-47.499745776486165,1
68640,ourem,PA,-1.5484759472986485,-47.11441508631301,1
68647,tracuateua,PA,-1.077780067763653,-46.90300475031508,1
68658,aurora do para,PA,-2.1350551769507287,-47.55795963271966,1
68680,tome-acu,PA,-2.402479051609744,-48.14534568284274,1
68702,capanema,PA,-1.1978198788954193,-47.1852683671952,1
26380,queimados,RJ,-22.707476317323948,-43.55071081533383,1
26382,queimados,RJ,-22.692331349282565,-43.531816681604255,1
26413,japeri,RJ,-22.696333434498968,-43.626641384369336,1
26423,japeri,RJ,-22.6809778671,-43.61135654272859,1
45601,itabuna,BA,-14.815189397765424,-39.302639877052215,1
45608,itabuna,BA,-14.812767340239784,-39.28065106523353,1
45611,itabuna,BA,-14.811347557808618,-39.301333879261435,1
45613,itabuna,BA,-14.827390518995262,-39.31458263673463,1
85730,pranchita,PR,-26.018156944432977,-53.73951203257938,1
85795,santa lucia,PR,-25.405714654907555,-53.56701386489992,1
85808,cascavel,PR,-24.951322591743594,-53.5153396797506,1
85820,cascavel,PR,-24.913593795849142,-53.450806963006166,1
85822,sede alvorada,PR,-24.82693999999998,-53.646109999999965,1
26293,nova iguacu,RJ,-22.79249083598364,-43.57524682495404,1
26299,nova iguacu,RJ,-22.84103615023977,-43.61515804577371,1
26316,queimados,RJ,-22.691702991594582,-43.594666387857934,1
2613,sao paulo,SP,-23.478747150752753,-46.66256986605932,1
2635,sao paulo,SP,-23.45649656069816,-46.644392106976504,1
2637,sao paulo,SP,-23.454737250970197,-46.64898301599557,1
2649,sao paulo,SP,-23.460645799910477,-46.66255873719928,1
2673,sao paulo,SP,-23.462442703636057,-46.67122201017906,1
2679,sao paulo,SP,-23.456871013801184,-46.6648474658363,1
2680,sao paulo,SP,-23.451352285703475,-46.66750444270542,1
2710,sao paulo,SP,-23.508133433645863,-46.67378854079601,1
26256,nova iguacu,RJ,-22.75641397681851,-43.468057858785166,1
26260,nova iguacu,RJ,-22.757514514925703,-43.47418414534944,1
26266,nova iguacu,RJ,-22.76149082223366,-43.49983733727016,1
5418,sao paulo,SP,-23.564047015296833,-46.68955362040895,1
5437,sao paulo,SP,-23.544797865169546,-46.692057063690925,1
5441,sao paulo,SP,-23.545804768050733,-46.695031475400825,1
26143,belford roxo,RJ,-22.72777921195433,-43.419079835385524,1
26163,belford roxo,RJ,-22.71802861019754,-43.38866458565219,1
85896,diamante d'oeste,PR,-24.942648190021544,-54.103996701861185,1
2567,sao paulo,SP,-23.480667277831422,-46.66820676632636,1
2610,sao paulo,SP,-23.482631119781175,-46.65943086047525,1
26170,belford roxo,RJ,-22.735308724256505,-43.3689986253974,1
26180,belford roxo,RJ,-22.709309871783464,-43.340396840703605,1
26190,belford roxo,RJ,-22.738054149192973,-43.33784294353118,1
26196,belford roxo,RJ,-22.74788950490292,-43.365239469417695,1
26230,nova iguacu,RJ,-22.754343447271268,-43.42874379900237,1
26425,japeri,RJ,-22.683208298587758,-43.6136513869842,1
26450,japeri,RJ,-22.663207630218253,-43.610776285393406,1
26455,japeri,RJ,-22.67373240752545,-43.59804565833488,1
85830,formosa do oeste,PR,-24.296024477069246,-53.3145970174448,1
85860,foz do iguacu,PR,-25.501016779140517,-54.56892114940158,1
85865,foz do iguacu,PR,-25.511247194351526,-54.585741372557344,1
85866,foz do iguacu,PR,-25.499752500392795,-54.57455515424249,1
85868,foz do iguacu,PR,-25.487219392886132,-54.57631711158799,1
45428,morro de sao paulo,BA,-16.746867739073753,-41.47408760772705,1
45436,pirai do norte,BA,-13.765552472473683,-39.37731108822477,1
45443,igrapiuna,BA,-13.822787464806243,-39.14218825449215,1
45470,jiquirica,BA,-13.25683774423046,-39.571749613751855,1
45534,taboquinhas,BA,-14.277952102631142,-38.995374147173415,1
45540,gongogi,BA,-14.324173723619397,-39.46617528490307,1
26082,nova iguacu,RJ,-22.730849923063516,-43.501629004388285,1
85933,ouro verde do oeste,PR,-24.773798104953304,-53.90499628743192,1
68520,sao domingos do araguaia,PA,-5.545977538844235,-48.72407731874157,1
68543,floresta do araguaia,PA,-7.5595401444756405,-49.697682354193695,1
68545,pau d'arco,PA,-7.833845096031688,-50.04147561161541,1
68551,redencao,PA,-8.04128098671597,-50.03564320241553,1
68575,picarra,PA,-6.4496616307787376,-48.867987802707056,1
68580,itupiranga,PA,-5.135283145567654,-49.356353172885186,1
68585,nova ipixuna,PA,-4.9214714305945515,-49.07880708174833,1
68618,nova esperanca do piria,PA,-2.25722575385321,-46.95885788805854,1
26062,nova iguacu,RJ,-22.663299180487797,-43.42190649887993,1
26063,nova iguacu,RJ,-22.718698741050478,-43.47704074319361,1
45816,arraial d ajuda,BA,-16.400187212609048,-39.26274691403601,1
45816,porto seguro,BA,-16.400187212609048,-39.26274691403601,1
45850,itagimirim,BA,-16.088461861107803,-39.614366066579244,1
68505,maraba,PA,-5.343238064232739,-49.098826832799865,1
68509,maraba,PA,-5.355627461383321,-49.10450303092855,1
68514,morada nova,PA,-5.367055329732242,-49.12499133553474,1
85908,toledo,PR,-24.73548775453431,-53.70736423816127,1
85911,toledo,PR,-24.760472068314005,-53.73334372585799,1
85913,toledo,PR,-24.752049846171094,-53.74273528342033,1
85929,sao pedro do iguacu,PR,-24.91407193493534,-53.88664990907251,1
25980,teresopolis,RJ,-22.30520365716113,-42.888338422459626,1
26023,nova iguacu,RJ,-22.718454478738636,-43.45333006616676,1
26035,nova iguacu,RJ,-22.72277955303024,-43.46645519648206,1
26042,nova iguacu,RJ,-22.708401272321506,-43.47914027612773,1
68430,igarape-miri,PA,-1.9798988374210003,-48.959710972774644,1
68448,murucupi,PA,-1.5650067328210797,-48.761537583255155,1
45657,ilheus,BA,-14.796555996191131,-39.05971572855667,1
45695,arataca,BA,-15.261549087667621,-39.416715230662405,1
45730,itaju do colonia,BA,-15.150717043705992,-39.68290974393466,1
45750,itape,BA,-14.895676991964441,-39.42531918821103,1
45770,maiquinique,BA,-15.62552359210591,-40.26376458018532,1
45800,belmonte,BA,-15.861264621846493,-38.87879318176837,1
68145,medicilandia,PA,-3.4509323381238595,-52.890698787639884,1
68170,juruti,PA,-2.159039051529266,-56.08520031207944,1
68195,jacareacanga,PA,-6.222311870391277,-57.75944387571974,1
68220,monte alegre,PA,-1.9969953841766244,-54.07097385279389,1
68360,senador jose porfirio,PA,-2.615753501785348,-51.936138246790165,1
68373,altamira,PA,-3.213759042338911,-52.22673605545973,1
68377,altamira,PA,-3.194258395409129,-52.20684791300875,1
68420,mocajuba,PA,-2.5816048419757904,-49.50640761955974,1
25921,mage,RJ,-22.6525357703222,-43.12650100805483,1
25928,mage,RJ,-22.636016818226437,-43.02534331618508,1
25932,mage,RJ,-22.606414625881992,-43.164799174042884,1
25942,guapimirim,RJ,-22.589184799534628,-43.008721225874524,1
25945,guapimirim,RJ,-22.528934117386,-42.98544280263765,1
45993,teixeira de freitas,BA,-17.541989718983515,-39.752685422304204,1
46130,aracatu,BA,-14.417742491973552,-41.44989365700188,1
46180,erico cardoso,BA,-13.41924902264324,-42.12973839960764,1
85940,quatro pontes,PR,-24.57158708173242,-53.97646971948627,1
85945,tupassi,PR,-24.599052935525002,-53.508766620135376,1
86035,londrina,PR,-23.31108343286346,-51.13491705629724,1
86056,londrina,PR,-23.32745224081872,-51.22250260491206,1
25887,jamapara,RJ,-22.20967741639542,-42.79476652613331,1
25904,mage,RJ,-22.65181465633809,-43.05361261025339,1
25907,mage,RJ,-22.63855440197675,-43.16000184562523,1
25912,mage,RJ,-22.57019403842886,-43.058745435694526,1
66831,belem,PA,-1.3558068753822978,-48.46602787996992,1
66840,belem,PA,-1.2930317371521176,-48.458589625196225,1
66910,belem,PA,-1.1630010814640555,-48.47096642696663,1
66913,belem,PA,-1.2687734588120343,-48.472436396327566,1
66914,belem,PA,-1.2309548124422154,-48.45013189563218,1
67010,ananindeua,PA,-1.3881076251506195,-48.40910367226116,1
67103,ananindeua,PA,-1.3509015539844658,-48.39273384174923,1
67146,ananindeua,PA,-1.3607272834138184,-48.39092888914455,1
25821,tres rios,RJ,-22.121980840538555,-43.17304829269573,1
25884,piao,RJ,-22.402149492107974,-43.19183375236307,1
25670,petropolis,RJ,-22.489507019910214,-43.210414436144696,1
25803,tres rios,RJ,-22.117081691207215,-43.211924511561755,1
25806,tres rios,RJ,-22.11634332589113,-43.22252415653648,1
46250,presidente janio quadros,BA,-14.685748936568974,-41.680429120047435,1
46280,cordeiros,BA,-15.039252005168535,-41.93432529834638,1
66830,belem,PA,-1.3548975225443343,-48.456143182717696,1
86230,nova america da colina,PR,-23.33126668325342,-50.71854215134922,1
86240,sao sebastiao da amoreira,PR,-23.465016816917828,-50.76104049163858,1
5455,sao paulo,SP,-23.54138303936125,-46.711854471589234,1
5460,sao paulo,SP,-23.550851539371195,-46.71112085549368,1
5470,sao paulo,SP,-23.54083843268054,-46.723687943886425,1
5502,sao paulo,SP,-23.576950287462473,-46.7045131405767,1
5505,sao paulo,SP,-23.55883777854535,-46.71209682156194,1
5510,sao paulo,SP,-23.572964767577204,-46.70904207388072,1
25958,teresopolis,RJ,-22.44731276878846,-42.971109676432135,1
86078,londrina,PR,-23.27727985641277,-51.15409433373387,1
86079,londrina,PR,-23.287343238964418,-51.15535065227287,1
86087,londrina,PR,-23.27405948499479,-51.14666275438044,1
86187,cambe,PR,-23.305229487149774,-51.21943769138161,1
86192,cambe,PR,-23.28594398187703,-51.273639723710424,1
86210,jataizinho,PR,-23.25723466803322,-50.970857891185155,1
86225,santa cecilia do pavao,PR,-23.518440085658284,-50.78419091436513,1
25270,duque de caxias,RJ,-22.623874594466177,-43.23981472381287,1
46670,jussiape,BA,-13.514781739067578,-41.59315952462811,1
46700,ibitiara,BA,-12.620603869118954,-42.23648302399432,1
46750,mucuge,BA,-13.008789697437837,-41.37410859508287,1
46830,andarai,BA,-12.787871113669794,-41.291232096591294,1
46835,nova redencao,BA,-12.8161305099824,-41.069748002827914,1
46960,lencois,BA,-12.549771376744802,-41.384177801870244,1
66015,belem,PA,-1.4449440813382963,-48.495661314782495,1
86602,rolandia,PR,-23.30310633022113,-51.39195523474191,1
86610,jaguapita,PR,-23.11344954140404,-51.533135389351266,1
86650,santo inacio,PR,-22.69356461962243,-51.78896214075949,1
25230,duque de caxias,RJ,-22.689741624685315,-43.2826886930124,1
25231,duque de caxias,RJ,-22.683563816603137,-43.29906896652288,1
25237,duque de caxias,RJ,-22.753574853365865,-43.305893071458286,1
25241,duque de caxias,RJ,-22.571208,-43.31268449999998,1
25265,duque de caxias,RJ,-22.649550626444306,-43.230341289921746,1
25809,tres rios,RJ,-22.100881736056532,-43.2157325473809,1
25810,tres rios,RJ,-22.090277722425007,-43.217411279765706,1
86250,nova santa barbara,PR,-23.588055104023535,-50.76292673504195,1
86330,leopolis,PR,-23.079269903595492,-50.75015201417223,1
86370,santa amelia,PR,-23.26758773800529,-50.42845018671307,1
86385,barra do jacare,PR,-23.112718429096926,-50.175860427059064,1
86465,guapirama,PR,-23.51568493781539,-50.04347664703914,1
86480,conselheiro mairinck,PR,-23.623575885991006,-50.1692756320779,1
68022,santarem,PA,-2.463735724685337,-54.70810424151944,1
68035,santarem,PA,-2.4459781534780625,-54.7379714854954,1
45890,pau brasil,BA,-15.464697689957577,-39.65303845786902,1
45920,nova vicosa,BA,-17.898358182362454,-39.37363049842613,1
45940,ibirapua,BA,-17.686704049320333,-40.10830512640589,1
45970,itanhem,BA,-17.153107268963442,-40.33242118872314,1
45986,teixeira de freitas,BA,-17.463044201525676,-39.82615452279193,1
45988,teixeira de freitas,BA,-17.529788261528395,-39.71545156398904,1
47160,mansidao,BA,-10.719509150237368,-44.034708491994536,1
47220,campo alegre de lourdes,BA,-9.512360481214106,-43.023321604946226,1
47310,santana do sobrado,BA,-2.5581064373865994,-35.15902752271931,1
47350,sento se,BA,-9.743372912976032,-41.86929985961934,1
47440,itaguacu da bahia,BA,-11.009287926007138,-42.398968396755905,1
47450,gentio do ouro,BA,-11.430397447067516,-42.505532819090526,1
47560,brotas de macaubas,BA,-12.007079224288079,-42.6197670573623,1
47590,ipupiara,BA,-11.819679206712275,-42.615964859907514,1
86811,apucarana,PR,-23.561813189234567,-51.44324696759992,1
86818,pirapo,PR,-23.562489121681917,-51.51954817440014,1
